9.999999999999999547e-08 1.016265089392995210e-07 1.032794731918952511e-07 1.049593230558226616e-07 1.066664958279538802e-07 1.084014359178330915e-07 1.101645949633656868e-07 1.119564319483879454e-07 1.137774133221490262e-07 1.156280131207375345e-07 1.175087130904807491e-07 1.194200028133532503e-07 1.213623798344241704e-07 1.233363497913774651e-07 1.253424265461399463e-07 1.273811323186478357e-07 1.294529978227916090e-07 1.315585624045705102e-07 1.336983741824945362e-07 1.358729901902709220e-07 1.380829765218092195e-07 1.403289084785873225e-07 1.426113707194129791e-07 1.449309574126215045e-07 1.472882723907501910e-07 1.496839293077255471e-07 1.521185517986104820e-07 1.545927736419478581e-07 1.571072389247448800e-07 1.596626022101425254e-07 1.622595287078087161e-07 1.648986944471065015e-07 1.675807864530768794e-07 1.703065029252842706e-07 1.730765534195723988e-07 1.758916590327732712e-07 1.787525525904235503e-07 1.816599788375328637e-07 1.846146946324545581e-07 1.876174691439119424e-07 1.906690840512252028e-07 1.937703337477988926e-07 1.969220255479173499e-07 2.001249798969034979e-07 2.033800305846979910e-07 2.066880249629082045e-07 2.100498241653915226e-07 2.134663033324245399e-07 2.169383518385182109e-07 2.204668735239407535e-07 2.240527869300018287e-07 2.276970255381680099e-07 2.314005380130654173e-07 2.351642884494351125e-07 2.389892566231048048e-07 2.428764382460450298e-07 2.468268452255692521e-07 2.508415059277541232e-07 2.549214654451425775e-07 2.590677858688005973e-07 2.632815465648020016e-07 2.675638444552045216e-07 2.719157943036018654e-07 2.763385290053172584e-07 2.808331998823169696e-07 2.854009769829237612e-07 2.900430493863991368e-07 2.947606255124858674e-07 2.995549334359816286e-07 3.044272212064299871e-07 3.093787571730136519e-07 3.144108303147264877e-07 3.195247505759213819e-07 3.247218492073132155e-07 3.300034791125282055e-07 3.353710152002928988e-07 3.408258547423451911e-07 3.463694177371734093e-07 3.520031472796682656e-07 3.577285099367869991e-07 3.635469961293317715e-07 3.694601205199302498e-07 3.754694224073336784e-07 3.815764661271252439e-07 3.877828414589453517e-07 3.940901640403447779e-07 4.005000757873610911e-07 4.070142453219438655e-07 4.136343684063277877e-07 4.203621683844718179e-07 4.271993966306776441e-07 4.341478330055092418e-07 4.412092863191189967e-07 4.483855948021190901e-07 4.556786265841068862e-07 4.630902801799737055e-07 4.706224849841281671e-07 4.782772017727485049e-07 4.860564232142138853e-07 4.939621743878326255e-07 5.019965133110079183e-07 5.101615314749833653e-07 5.184593543892912977e-07 5.268921421350677312e-07 5.354620899273613293e-07 5.441714286865887343e-07 5.530224256192900012e-07 5.620173848083188160e-07 5.711586478126434652e-07 5.804485942768984269e-07 5.898896425508493171e-07 5.994842503189409159e-07 6.092349152400711055e-07 6.191441755977847954e-07 6.292146109610350070e-07 6.394488428556936540e-07 6.498495354469888349e-07 6.604193962330305293e-07 6.711611767496287246e-07 6.820776732865692519e-07 6.931717276155400310e-07 7.044462277299037059e-07 7.159041085964888310e-07 7.275483529196232249e-07 7.393819919175873673e-07 7.514081061116962114e-07 7.636298261282241323e-07 7.760503335133571367e-07 7.886728615614155379e-07 8.015006961565413838e-07 8.145371766280737258e-07 8.277856966198472038e-07 8.412497049736118343e-07 8.549327066268384893e-07 8.688382635251192821e-07 8.829699955494082870e-07 8.973315814583519410e-07 9.119267598459297759e-07 9.267593301146882874e-07 9.418331534647961077e-07 9.571521538991854996e-07 9.727203192450537620e-07 9.885417021919573755e-07 1.004620421346813138e-06 1.020960662306047480e-06 1.037566678745184924e-06 1.054442793526168533e-06 1.071593399822671139e-06 1.089022962263730423e-06 1.106736018095974475e-06 1.124737178364750789e-06 1.143031129114478678e-06 1.161622632608501865e-06 1.180516528568805485e-06 1.199717735435885472e-06 1.219231251649109383e-06 1.239062156947915701e-06 1.259215613694150849e-06 1.279696868215941599e-06 1.300511252173409911e-06 1.321664183946603759e-06 1.343161170046015357e-06 1.365007806546013744e-06 1.387209780541620966e-06 1.409772871628967692e-06 1.432702953409829350e-06 1.456005995020648496e-06 1.479688062686396214e-06 1.503755321299738418e-06 1.528214036025870848e-06 1.553070573933458350e-06 1.578331405652116571e-06 1.604003107056819987e-06 1.630092360979741085e-06 1.656605958949915221e-06 1.683550802961200609e-06 1.710933907269013501e-06 1.738762400216250434e-06 1.767043526088946617e-06 1.795784647002096750e-06 1.824993244816150497e-06 1.854676923084697621e-06 1.884843409033795304e-06 1.915500555573527830e-06 1.946656343342263208e-06 1.978318882784162208e-06 2.010496416260497127e-06 2.043197320195270527e-06 2.076430107255774923e-06 2.110203428568596572e-06 2.144526075971665166e-06 2.179406984302953798e-06 2.214855233726359433e-06 2.250880052095461857e-06 2.287490817355704025e-06 2.324697059985645631e-06 2.362508465477945051e-06 2.400934876860651595e-06 2.439986297259550047e-06 2.479672892502160178e-06 2.520004993764089595e-06 2.560993100258456944e-06 2.602647881969004651e-06 2.644980182427719858e-06 2.688001021537607292e-06 2.731721598441373442e-06 2.776153294436797922e-06 2.821307675939470909e-06 2.867196497493769542e-06 2.913831704832788580e-06 2.961225437988031288e-06 3.009390034449724091e-06 3.058338032378431778e-06 3.108082173869063814e-06 3.158635408267818939e-06 3.210010895543168348e-06 3.262222009711673251e-06 3.315282342319423268e-06 3.369205705980267116e-06 3.424006137971425541e-06 3.479697903887688015e-06 3.536295501355046578e-06 3.593813663804625731e-06 3.652267364308175514e-06 3.711671819475766889e-06 3.772042493416993404e-06 3.833395101766604970e-06 3.895745615775500812e-06 3.959110266468458876e-06 4.023505548869292872e-06 4.088948226294864200e-06 4.155455334718879651e-06 4.223044187206672164e-06 4.291732378422157257e-06 4.361537789208005296e-06 4.432478591240400094e-06 4.504573251759462965e-06 4.577840538376616169e-06 4.652299523960189328e-06 4.727969591600390296e-06 4.804870439655133784e-06 4.883022086877884802e-06 4.962444877628913673e-06 5.043159487171358525e-06 5.125186927053332774e-06 5.208548550577665794e-06 5.293266058360566796e-06 5.379361503980697620e-06 5.466857299720180784e-06 5.555776222398877724e-06 5.646141419303672785e-06 5.737976414214139400e-06 5.831305113526218997e-06 5.926151812475552473e-06 6.022541201461927933e-06 6.120498372476703066e-06 6.220048825634718350e-06 6.321218475812448520e-06 6.424033659394190549e-06 6.528521141127847527e-06 6.634708121092350629e-06 6.742622241778348883e-06 6.852291595284057289e-06 6.963744730628222498e-06 7.077010661181889092e-06 7.192118872221192478e-06 7.309099328602918191e-06 7.427982482564910469e-06 7.548799281653431580e-06 7.671581176779302354e-06 7.796360130405236247e-06 7.923168624866260926e-06 8.052039670825469458e-06 8.183006815867388940e-06 8.316104153230961338e-06 8.451366330684722516e-06 8.588828559546258094e-06 8.728526623848370479e-06 8.870496889654403327e-06 9.014776314524917239e-06 9.161402457138520365e-06 9.310413487069085011e-06 9.461848194721992990e-06 9.615746001432094807e-06 9.772146969725723875e-06 9.931091813749799848e-06 1.009262190987048422e-05 1.025677930744420885e-05 1.042360673976401146e-05 1.059314763518370065e-05 1.076544612842315894e-05 1.094054707205743495e-05 1.111849604819269957e-05 1.129933938033221700e-05 1.148312414543511069e-05 1.166989818617147488e-05 1.185971012337670659e-05 1.205260936870841401e-05 1.224864613750930810e-05 1.244787146187906222e-05 1.265033720395903801e-05 1.285609606943296393e-05 1.306520162124719865e-05 1.327770829355429101e-05 1.349367140588306531e-05 1.371314717753945535e-05 1.393619274224143468e-05 1.416286616299197323e-05 1.439322644719406415e-05 1.462733356201129868e-05 1.486524844997857153e-05 1.510703304486655575e-05 1.535275028780421074e-05 1.560246414366371317e-05 1.585623961771137294e-05 1.611414277253019959e-05 1.637624074521689031e-05 1.664260176485901990e-05 1.691329517029650513e-05 1.718839142817145670e-05 1.746796215127245652e-05 1.775208011717636033e-05 1.804081928719380908e-05 1.833425482562292484e-05 1.863246311931559903e-05 1.893552179756295291e-05 1.924350975230332110e-05 1.955650715865946999e-05 1.987459549580985891e-05 2.019785756819878213e-05 2.052637752709252056e-05 2.086024089248505033e-05 2.119953457536068761e-05 2.154434690031886725e-05 2.189476762856620837e-05 2.225088798128369355e-05 2.261280066337279372e-05 2.298059988758848710e-05 2.335438139906481701e-05 2.373424250023866352e-05 2.412028207618007063e-05 2.451260062033339796e-05 2.491130026067785879e-05 2.531648478631358035e-05 2.572825967447932223e-05 2.614673211801091967e-05 2.657201105324506616e-05 2.700420718837769874e-05 2.744343303228368073e-05 2.788980292380439574e-05 2.834343306151309184e-05 2.880444153396297702e-05 2.927294835042812854e-05 2.974907547214443635e-05 3.023294684405776334e-05 3.072468842709003239e-05 3.122442823092857990e-05 3.173229634734972955e-05 3.224842498408445708e-05 3.277294849923382338e-05 3.330600343624588548e-05 3.384772855945982823e-05 3.439826489022920894e-05 3.495775574363278547e-05 3.552634676578139125e-05 3.610418597173337287e-05 3.669142378402493983e-05 3.728821307182830118e-05 3.789470919074671671e-05 3.851107002325568519e-05 3.913745601980384264e-05 3.977403024058036692e-05 4.042095839796301752e-05 4.107840889965650707e-05 4.174655289253134888e-05 4.242556430717776958e-05 4.311561990318228324e-05 4.381689931514185502e-05 4.452958509942659792e-05 4.525386278170166862e-05 4.598992090522438140e-05 4.673795107992463778e-05 4.749814803228494855e-05 4.827070965603187940e-05 4.905583706365045348e-05 4.985373463873893942e-05 5.066461008921268477e-05 5.148867450137487077e-05 5.232614239486667031e-05 5.317723177850966352e-05 5.404216420705915271e-05 5.492116483887789035e-05 5.581446249454955280e-05 5.672228971644549213e-05 5.764488282925873171e-05 5.858248200152535830e-05 5.953533130814369864e-05 6.050367879391211750e-05 6.148777653810029084e-05 6.248788072006888211e-05 6.350425168595962423e-05 6.453715401646701526e-05 6.558685659571421973e-05 6.665363268124920157e-05 6.773775997517745325e-05 6.883952069645495682e-05 6.995920165435375016e-05 7.109709432312423570e-05 7.225349491787221566e-05 7.342870447166758088e-05 7.462302891391108092e-05 7.583677914997190089e-05 7.707027114212287931e-05 7.832382599179204229e-05 7.959777002314977982e-05 8.089243486805937930e-05 8.220815755240540377e-05 8.354528058382853790e-05 8.490415204088755570e-05 8.628512566366887437e-05 8.768856094587426870e-05 8.911482322840201975e-05 9.056428379445293972e-05 9.203731996618230639e-05 9.353431520292376886e-05 9.505565920101190930e-05 9.660174799522645947e-05 9.817298406188840773e-05 9.976977642363211985e-05 1.013925407558815276e-04 1.030416994950587503e-04 1.047176819485520245e-04 1.064209244064724582e-04 1.081518702552288164e-04 1.099109700929497193e-04 1.116986818467822557e-04 1.135154708920999033e-04 1.153618101736478507e-04 1.172381803286598597e-04 1.191450698119775949e-04 1.210829750232039433e-04 1.230524004359261579e-04 1.250538587290391272e-04 1.270878709202058108e-04 1.291549665014884106e-04 1.312556835771842671e-04 1.333905690039058638e-04 1.355601785329368979e-04 1.377650769549053453e-04 1.400058382468097589e-04 1.422830457214352027e-04 1.445972921792019463e-04 1.469491800624817218e-04 1.493393216124251827e-04 1.517683390283405451e-04 1.542368646296627397e-04 1.567455410205595065e-04 1.592950212572122977e-04 1.618859690178197470e-04 1.645190587753662351e-04 1.671949759731989986e-04 1.699144172034625999e-04 1.726780903884355897e-04 1.754867149648150332e-04 1.783410220710008080e-04 1.812417547374237711e-04 1.841896680799710861e-04 1.871855294965579319e-04 1.902301188668943817e-04 1.933242287555045097e-04 1.964686646180446438e-04 1.996642450109793374e-04 2.029118018046678087e-04 2.062121803999142420e-04 2.095662399480432926e-04 2.129748535745521019e-04 2.164389086064020347e-04 2.199593068030074913e-04 2.235369645909794200e-04 2.271728133026905069e-04 2.308677994187169574e-04 2.346228848142262321e-04 2.384390470093720473e-04 2.423172794237598237e-04 2.462585916350546540e-04 2.502640096417919099e-04 2.543345761304648361e-04 2.584713507469563534e-04 2.626754103723835643e-04 2.669478494034321025e-04 2.712897800372467334e-04 2.757023325609582747e-04 2.801866556459195316e-04 2.847439166467244614e-04 2.893753019050950264e-04 2.940820170587063703e-04 2.988652873550382482e-04 3.037263579703311511e-04 3.086664943337274645e-04 3.136869824566876504e-04 3.187891292677646105e-04 3.239742629528195514e-04 3.292437333007768767e-04 3.345989120549974685e-04 3.400411932703705929e-04 3.455719936762139321e-04 3.511927530450727588e-04 3.569049345675229896e-04 3.627100252330647985e-04 3.686095362172158059e-04 3.746050032748993088e-04 3.806979871402283821e-04 3.868900739327975780e-04 3.931828755705770373e-04 3.995780301895269734e-04 4.060772025700365591e-04 4.126820845702952015e-04 4.193943955667186118e-04 4.262158829015325078e-04 4.331483223376398229e-04 4.401935185208874328e-04 4.473533054498462949e-04 4.546295469532399291e-04 4.620241371751312867e-04 4.695390010680058099e-04 4.771760948938746048e-04 4.849374067335233355e-04 4.928249570040513054e-04 5.008407989848212387e-04 5.089870193519679693e-04 5.172657387216019441e-04 5.256791122018424686e-04 5.342293299538351933e-04 5.429186177618942465e-04 5.517492376129123433e-04 5.607234882852032368e-04 5.698437059469142058e-04 5.791122647641758691e-04 5.885315775191450214e-04 5.981040962380937930e-04 6.078323128297229453e-04 6.177187597338494639e-04 6.277660105806500508e-04 6.379766808606282449e-04 6.483534286054720274e-04 6.588989550799950095e-04 6.696160054853222054e-04 6.805073696735206446e-04 6.915758828738525219e-04 7.028244264308345507e-04 7.142559285543126617e-04 7.258733650817253023e-04 7.376797602527730442e-04 7.496781874966877051e-04 7.618717702322991758e-04 7.742636826811269846e-04 7.868571506936851423e-04 7.996554525892346716e-04 8.126619200091945907e-04 8.258799387844263477e-04 8.393129498166364104e-04 8.529644499741025759e-04 8.668379930019773794e-04 8.809371904473991014e-04 8.952657125996391421e-04 9.098272894455558361e-04 9.246257116405742597e-04 9.396648314954690433e-04 9.549485639791966286e-04 9.704808877380306743e-04 9.862658461312820684e-04 1.002307548283864298e-03 1.018610170155975336e-03 1.035177955630176309e-03 1.052015217616159145e-03 1.069126339173477169e-03 1.086515774652537349e-03 1.104188050854160164e-03 1.122147768207980290e-03 1.140399601970033122e-03 1.158948303439811828e-03 1.177798701197118030e-03 1.196955702359042868e-03 1.216424293857367930e-03 1.236209543736769200e-03 1.256316602474121533e-03 1.276750704319264476e-03 1.297517168657586796e-03 1.318621401394748458e-03 1.340068896363950761e-03 1.361865236756082701e-03 1.384016096573130201e-03 1.406527242105236331e-03 1.429404533431761007e-03 1.452653925946781202e-03 1.476281471909390982e-03 1.500293322019216830e-03 1.524695727017573053e-03 1.549495039314631537e-03 1.574697714643086797e-03 1.600310313738701655e-03 1.626339504048190639e-03 1.652792061464893872e-03 1.679674872092653225e-03 1.706994934038407906e-03 1.734759359233932529e-03 1.762975375287203833e-03 1.791650327363899543e-03 1.820791680099462413e-03 1.850407019542302115e-03 1.880504055128583412e-03 1.911090621689135989e-03 1.942174681489024354e-03 1.973764326300255292e-03 2.005867779508234156e-03 2.038493398252464155e-03 2.071649675602066972e-03 2.105345242766704095e-03 2.139588871343421454e-03 2.174389475600079814e-03 2.209756114795903038e-03 2.245697995539771771e-03 2.282224474186896144e-03 2.319345059274427381e-03 2.357069413996727789e-03 2.395407358720879395e-03 2.434368873543112967e-03 2.473964100886811429e-03 2.514203348142796720e-03 2.555097090352506824e-03 2.596655972934872221e-03 2.638890814457513223e-03 2.681812609453012794e-03 2.725432531281027707e-03 2.769761935036890721e-03 2.814812360507581122e-03 2.860595535175744931e-03 2.907123377272575332e-03 2.954407998880379926e-03 3.002461709085549064e-03 3.051297017182870702e-03 3.100926635931929888e-03 3.151363484866475870e-03 3.202620693657650189e-03 3.254711605531848163e-03 3.307649780744242440e-03 3.361449000108768757e-03 3.416123268585524991e-03 3.471686818926559247e-03 3.528154115380883159e-03 3.585539857459817126e-03 3.643858983763548307e-03 3.703126675869923123e-03 3.763358362286532872e-03 3.824569722466999305e-03 3.886776690892667502e-03 3.949995461220647160e-03 4.014242490499317709e-03 4.079534503452449112e-03 4.145888496832911101e-03 4.213321743847289226e-03 4.281851798652415615e-03 4.351496500925045204e-03 4.422273980505896963e-03 4.494202662119141725e-03 4.567301270168746923e-03 4.641588833612782412e-03 4.717084690917012699e-03 4.793808495089106961e-03 4.871780218794630885e-03 4.951020159556351191e-03 5.031548945038056761e-03 5.113387538414320560e-03 5.196557243827657803e-03 5.281079711934331088e-03 5.366976945540476510e-03 5.454271305329836186e-03 5.542985515684663647e-03 5.633142670601352063e-03 5.724766239702178301e-03 5.817880074344935690e-03 5.912508413831881436e-03 6.008675891719680515e-03 6.106407542232036509e-03 6.205728806776500406e-03 6.306665540567405435e-03 6.409244019356457114e-03 6.513490946272796484e-03 6.619433458774388358e-03 6.727099135712336607e-03 6.836516004510238484e-03 6.947712548460239883e-03 7.060717714137765624e-03 7.175560918936921447e-03 7.292272058728312828e-03 7.410881515641569613e-03 7.531420165974375344e-03 7.653919388230155836e-03 7.778411071286482625e-03 7.904927622696419562e-03 8.033501977124733739e-03 8.164167604921472240e-03 8.296958520834915238e-03 8.431909292866251668e-03 8.569055051268347975e-03 8.708431497690724554e-03 8.850074914473439122e-03 8.994022174092054095e-03 9.140310748756222403e-03 9.288978720164497299e-03 9.440064789417603949e-03 9.593608287093146128e-03 9.749649183484096829e-03 9.908228099003787634e-03 1.006938631476027128e-02 1.023316578330244961e-02 1.039960913954120388e-02 1.056875971184804974e-02 1.074066153333432319e-02 1.091535935331391059e-02 1.109289864895222737e-02 1.127332563710487130e-02 1.145668728634872610e-02 1.164303132920875561e-02 1.183240627458377950e-02 1.202486142037412220e-02 1.222044686631488727e-02 1.241921352701784616e-02 1.262121314522546105e-02 1.282649830528059809e-02 1.303512244681508982e-02 1.324713987866117486e-02 1.346260579298911089e-02 1.368157627967470438e-02 1.390410834090069665e-02 1.413025990599533696e-02 1.436008984651260603e-02 1.459365799155757683e-02 1.483102514336102906e-02 1.507225309310755539e-02 1.531740463702079870e-02 1.556654359271062056e-02 1.581973481578601362e-02 1.607704421673821979e-02 1.633853877809860258e-02 1.660428657187529647e-02 1.687435677727375585e-02 1.714881969870540868e-02 1.742774678408917297e-02 1.771121064345086704e-02 1.799928506782476345e-02 1.829204504846293836e-02 1.858956679635688156e-02 1.889192776207664418e-02 1.919920665593282880e-02 1.951148346846616477e-02 1.982883949127071249e-02 2.015135733815558508e-02 2.047912096665083226e-02 2.081221569986337061e-02 2.115072824868794582e-02 2.149474673437980557e-02 2.184436071149428379e-02 2.219966119119952397e-02 2.256074066496859334e-02 2.292769312865648723e-02 2.330061410696924670e-02 2.367960067833078594e-02 2.406475150015421546e-02 2.445616683452444054e-02 2.485394857429798487e-02 2.525820026962784584e-02 2.566902715491951870e-02 2.608653617622550686e-02 2.651083601908536119e-02 2.694203713681882217e-02 2.738025177927857698e-02 2.782559402207126012e-02 2.827817979625343869e-02 2.873812691851063486e-02 2.920555512182745200e-02 2.968058608665602449e-02 3.016334347259197121e-02 3.065395295056529829e-02 3.115254223555484828e-02 3.165924111983520889e-02 3.217418150676371741e-02 3.269749744511767781e-02 3.322932516398974939e-02 3.376980310825088150e-02 3.431907197459042880e-02 3.487727474814177747e-02 3.544455673970435539e-02 3.602106562357073466e-02 3.660695147596898513e-02 3.720236681413065932e-02 3.780746663599349189e-02 3.842240846055060971e-02 3.904735236885564093e-02 3.968246104569477656e-02 4.032789982193705353e-02 4.098383671757261509e-02 4.165044248545184818e-02 4.232789065573552834e-02 4.301635758106790719e-02 4.371602248248502437e-02 4.442706749606882555e-02 4.514967772036102001e-02 4.588404126454761339e-02 4.663034929742726487e-02 4.738879609717651376e-02 4.815957910192350533e-02 4.894289896114531468e-02 4.973895958790067878e-02 5.054796821191235440e-02 5.137013543351338918e-02 5.220567527846975420e-02 5.305480525369574152e-02 5.391774640387505396e-02 5.479472336900281099e-02 5.568596444286409014e-02 5.659170163246242391e-02 5.751217071841613349e-02 5.844761131633637724e-02 5.939826693920350481e-02 6.036438506075864074e-02 6.134621717992506246e-02 6.234401888627864180e-02 6.335804992658254642e-02 6.438857427240413100e-02 6.543586018883229549e-02 6.650018030431117944e-02 6.758181168161110641e-02 6.868103588995307096e-02 6.979813907830652309e-02 7.093341204987989312e-02 7.208715033782135684e-02 7.325965428215229502e-02 7.445122910795143323e-02 7.566218500481047826e-02 7.689283720758305352e-02 7.814350607844541829e-02 7.941451719029339607e-02 8.070620141149507931e-02 8.201889499202211220e-02 8.335293965098186653e-02 8.470868266557401993e-02 8.608647696149245021e-02 8.748668120479914656e-02 8.890965989529167612e-02 9.035578346138919970e-02 9.182542835656282154e-02 9.331897715733239451e-02 9.483681866285927076e-02 9.637934799615795189e-02 9.794696670695385299e-02 9.954008287621518569e-02 1.011591112223829692e-01 1.028044732093309765e-01 1.044765971560805279e-01 1.061759183482998969e-01 1.079028791516183639e-01 1.096579291267809897e-01 1.114415251466788076e-01 1.132541315152812700e-01 1.150962200885031206e-01 1.169682703970384707e-01 1.188707697711903349e-01 1.208042134677328877e-01 1.227691047988360429e-01 1.247659552630868418e-01 1.267952846786433996e-01 1.288576213185518016e-01 1.309535020482667789e-01 1.330834724654076096e-01 1.352480870417873959e-01 1.374479092677536596e-01 1.396835117988739772e-01 1.419554766050101502e-01 1.442643951218158804e-01 1.466108684046983079e-01 1.489955072852853779e-01 1.514189325304352018e-01 1.538817750038346255e-01 1.563846758302247786e-01 1.589282865622976271e-01 1.615132693503089634e-01 1.641402971144466372e-01 1.668100537200059019e-01 1.695232341554121502e-01 1.722805447131392220e-01 1.750827031735723294e-01 1.779304389918577312e-01 1.808244934877951682e-01 1.837656200388172456e-01 1.867545842761074160e-01 1.897921642839099365e-01 1.928791508020777645e-01 1.960163474319185639e-01 1.992045708453871189e-01 2.024446509976801645e-01 2.057374313432911717e-01 2.090837690555749917e-01 2.124845352498882789e-01 2.159406152103567622e-01 2.194529086203311496e-01 2.230223297965936435e-01 2.266498079273692734e-01 2.303362873142131284e-01 2.340827276178294447e-01 2.378901041078890777e-01 2.417594079169128329e-01 2.456916462982789984e-01 2.496878428884326817e-01 2.537490379733571833e-01 2.578762887593803455e-01 2.620706696483849907e-01 2.663332725174980542e-01 2.706652070033241375e-01 2.750676007908067211e-01 2.795415999067859536e-01 2.840883690183301225e-01 2.887090917359234621e-01 2.934049709215786894e-01 2.981772290019673588e-01 3.030271082866399235e-01 3.079558712914223229e-01 3.129648010670750269e-01 3.180552015332919757e-01 3.232283978181380579e-01 3.284857366030046744e-01 3.338285864731757591e-01 3.392583382740991804e-01 3.447764054734464012e-01 3.503842245290675894e-01 3.560832552629281667e-01 3.618749812411276578e-01 3.677609101601030939e-01 3.737425742391063954e-01 3.798215306190736440e-01 3.859993617679771116e-01 3.922776758927715712e-01 3.986581073580438561e-01 4.051423171114647559e-01 4.117319931161679269e-01 4.184288507901584575e-01 4.252346334528677718e-01 4.321511127789762208e-01 4.391800892596086081e-01 4.463233926710397093e-01 4.535828825510190843e-01 4.609604486828429160e-01 4.684580115873045458e-01 4.760775230226367838e-01 4.838209664925957054e-01 4.916903577628031208e-01 4.996877453854878803e-01 5.078152112327670720e-01 5.160748710385907323e-01 5.244688749495118874e-01 5.329994080844093762e-01 5.416686911033146146e-01 5.504789807854967298e-01 5.594325706169377410e-01 5.685317913873753071e-01 5.777790117970507122e-01 5.871766390733249574e-01 5.967271195973310460e-01 6.064329395408061263e-01 6.162966255132942273e-01 6.263207452198692460e-01 6.365079081295564878e-01 6.468607661546320609e-01 6.573820143409585537e-01 6.680743915695614987e-01 6.789406812696112681e-01 6.899837121430011377e-01 7.012063589007176967e-01 7.126115430111745752e-01 7.242022334607315370e-01 7.359814475265771261e-01 7.479522515621813694e-01 7.601177617955322541e-01 7.724811451403400531e-01 7.850456200204509738e-01 7.978144572076628638e-01 8.107909806731677937e-01 8.239785684528511123e-01 8.373806535266489215e-01 8.510007247122246543e-01 8.648423275731726978e-01 8.789090653419963095e-01 8.932045998580959711e-01 9.077326525210223096e-01 9.224970052592174063e-01 9.375015015145289343e-01 9.527500472427299361e-01 9.682466119303113627e-01 9.839952296278225985e-01 1.000000000000000000e+00
